Name,Address,Address2,City,State,Zip,County,Lat,Long
98 CENTS DISCOUNT STORE,E 1601 IMPERIAL HWY, STE 103B,LOS ANGELES,CA,90059, LOS ANGELES,33.929811,-118.24593
LONG BEACH SNACKS, 2173 SANTA FE AVE,0,LONG BEACH,CA,90810, LOS ANGELES,33.797554,-118.21552
EL GUERRERO MARKET,S 11416 VERMONT AVE,0,LOS ANGELES,CA,90044, LOS ANGELES,33.930802,-118.29158
AMAPOLA DELI & MARKET, 13733 GARFIELD AVE,0,PARAMOUNT,CA,90723, LOS ANGELES,33.912018,-118.16969
POMONA MARKET, 2747 LINCOLN PARK AVE,0,LOS ANGELES,CA,90031, LOS ANGELES,34.078546,-118.20312
DOWNEY SUPER MARKET, 13240 WOODRUFF AVE,0,DOWNEY,CA,90242, LOS ANGELES,33.91044,-118.11617
SMART NUTRITION, 5186 ATLANTIC AVE,0,LONG BEACH,CA,90805, LOS ANGELES,33.850707,-118.18483
WAL-MART #5642, 2408 LINCOLN AVE,0,ALTA DENA,CA,91001, LOS ANGELES,34.187081,-118.15908
WAL-MART #2082, 12701 TOWNE CENTER DR,0,CERRITOS,CA,90703, LOS ANGELES,33.87172,-118.06173
EXPRESS DRIVE-THRU DAIRY,N 544 MONTEBELLO BLVD,0,MONTEBELLO,CA,90640, LOS ANGELES,34.018716,-118.10516
BALBOA MARKET, 7613-7615 BALBOA BLVD,0,VAN NUYS,CA,91406, LOS ANGELES,34.187613,-118.5011
WAL-MART #5954,E 2753 EASTLAND CENTER DR,5555,WEST COVINA,CA,91791, LOS ANGELES,34.072852,-117.88649
WAL-MART #3180, 4651 FIRESTONE BLVD,0,SOUTHGATE,CA,90280, LOS ANGELES,33.95239,-118.18798
WAL-MART #5688, 6820 EASTERN AVE,0,BELL GARDENS,CA,90201, LOS ANGELES,33.970218,-118.16331
CINCO CORAS MARKET,W 225 ANAHEIM ST,0,LONG BEACH,CA,90813, LOS ANGELES,33.782987,-118.19468
DEL AMO MARKET, 20340 HARVARD BLVD,0,TORRANCE,CA,90501, LOS ANGELES,33.846213,-118.30645
LA BROADWAY MARKET,S 8408 BROADWAY ST,0,LOS ANGELES,CA,90003, LOS ANGELES,33.962899,-118.27828
WAL-MART #5603, 12270 PARAMOUNT BLVD,0,DOWNEY,CA,90242, LOS ANGELES,33.92866,-118.14849
WAL-MART #4173, 12120 CARSON ST,0,HAWAIIAN GARDENS,CA,90716, LOS ANGELES,33.830466,-118.07352
TONY'S MINI MARKET 99 CENT,E 425 VERNON AVE,0,LOS ANGELES,CA,90011, LOS ANGELES,34.003854,-118.26857
VENICE MARKET, 1339 VENICE BLVD,0,LOS ANGELES,CA,90006, LOS ANGELES,34.043538,-118.28313
MINI MARKET ON MAIN STREET,S 9103 MAIN ST,0,LOS ANGELES,CA,90003, LOS ANGELES,33.953587,-118.2742
SANTA CLARITA VLY PRODUCE, 23975 NEW HALL RANCH RD,0,VALENCIA,CA,91355, LOS ANGELES,34.430114,-118.55547
WAL-MART #5661, 14865 TELEGRAPH RD,0,LA MIRADA,CA,90638, LOS ANGELES,33.918566,-118.01371
SUPER KING MARKET #5, 19500 PLUMMER ST,0,NORTHRIDGE,CA,91324, LOS ANGELES,34.241742,-118.55908
MOM & BABY NUTRITIONAL, 11230 GARVEY AVE, STE K,EL MONTE,CA,91733, LOS ANGELES,34.062427,-118.03097
FREDDY'S MARKET, 3433 TWEEDY BLVD,0,SOUTH GATE,CA,90280, LOS ANGELES,33.944576,-118.20897
GREENFIELD DAIRY #3,S 8303 NORMANDIE AVE,0,LOS ANGELES,CA,90044, LOS ANGELES,33.963398,-118.30057
BIG SAVER FOODS #05,S 5829 COMPTON AVE,0,LOS ANGELES,CA,90001, LOS ANGELES,33.989322,-118.24774
LOS 3 GONZALEZ MARKET,S 5048 HUNTINGTON DR,0,LOS ANGELES,CA,90032, LOS ANGELES,34.08844,-118.17271
CARNICERIA EL REGALO DE MICHO,E 10624 WHITTIER BLVD,0,WHITTIER,CA,90606, LOS ANGELES,33.990629,-118.06504
EL REY MARKET,W 1471 JEFFERSON BLVD,0,LOS ANGELES,CA,90007, LOS ANGELES,34.025722,-118.29951
MARILYN'S DISCOUNT STORE,W 1727 7TH ST,0,LOS ANGELES,CA,90017, LOS ANGELES,34.054644,-118.27282
WAL-MART #5604, 14441 INGLEWOOD AVE,0,HAWTHORNE,CA,90250, LOS ANGELES,33.900269,-118.36209
LA CHIQUITA MEAT MARKET,E 3307 FLORENCE ST,0,HUNTINGTON PARK,CA,90255, LOS ANGELES,33.972417,-118.20796
WAL-MART #3086,W 701 CESAR E CHAVEZ AVE,0,LOS ANGELES,CA,90012, LOS ANGELES,34.061485,-118.24383
WAL-MART #2288, 80 RIO RANCHO RD,0,POMONA,CA,91766, LOS ANGELES,34.028384,-117.75836
SEAFOOD CITY SUPERMARKET, 16130 NORDHOFF ST,0,NORTH HILLS,CA,91343, LOS ANGELES,34.234935,-118.48394
WAL-MART STORE #5072,S 19503 NORMANDIE AVE,0,TORRANCE,CA,90501, LOS ANGELES,33.856176,-118.30008
SEAFOOD CITY SUPERMARKET, 8231 WOODMAN AVE,0,PANORAMA,CA,91402, LOS ANGELES,34.220142,-118.43304
RALPHS #222, 14049 VENTURA BLVD,0,SHERMAN OAKS,CA,91423, LOS ANGELES,34.149844,-118.43915
TARGET STORE T-0200, 3433 SEPULVEDA BLVD,0,TORRANCE,CA,90505, LOS ANGELES,33.826779,-118.34562
TARGET STORE T-2179, 747 GRAND AVE,0,DIAMOND BAR,CA,91765, LOS ANGELES,34.004595,-117.82153
TARGET STORE T-2275,S 1621 ALAMEDA ST,0,COMPTON,CA,90220, LOS ANGELES,33.879569,-118.21952
TARGET STORE T-1340, 10600 FIRESTONE BLVD,0,NORWALK,CA,90650, LOS ANGELES,33.925644,-118.10705
DANIEL MARKET, 7119 SEVILLE AVE, STE E2,HUNTINGTON PARK,CA,90255, LOS ANGELES,33.974816,-118.22285
SMART & FINAL #482, 15055 MULBERRY DR,0,WHITTIER,CA,91773, LOS ANGELES,33.935597,-118.01037
SMART & FINAL #444,W 4550 PICO BLVD, STE D303,LOS ANGELES,CA,90019, LOS ANGELES,34.048722,-118.33572
FRESCO COMMUNITY MARKET, 5914 MONTEREY RD,0,LOS ANGELES,CA,90042, LOS ANGELES,34.104868,-118.18451
SUPERIOR GROCERS #128, 14433 RAMONA BLVD,0,BALDWIN PARK,CA,91706, LOS ANGELES,34.086814,-117.95949
NORTHGATE MARKET #38,E 944 SLAUSON AVE,0,LOS ANGELES,CA,90011, LOS ANGELES,33.989242,-118.26509
EL AZTECA MARKET,S 4031 MAIN ST,0,LOS ANGELES,CA,90037, LOS ANGELES,34.010483,-118.274
SMART & FINAL #437,W 39212 10TH ST,0,PALMDALE,CA,93551, LOS ANGELES,34.595716,-118.14753
SOTO'S PRODUCE MARKET,E 4900 ROSECRANS AVE,0,COMPTON,CA,90221, LOS ANGELES,33.903335,-118.18917
CENTRAL STORE,S 10105 CENTRAL AVE,0,LOS ANGELES,CA,90002, LOS ANGELES,33.944765,-118.25446
WAL-MART STORE #1941, 1950 AUTO CENTER DR,0,GLENDORA,CA,91740, LOS ANGELES,34.1165889,-117.82619
WAL-MART STORE #5602, 20226 AVALON BLVD,0,CARSON,CA,90746, LOS ANGELES,33.848639,-118.26478
YOLY'S MARKET,S 531 BONNIE BEACH PL,0,LOS ANGELES,CA,90063, LOS ANGELES,34.028465,-118.18174
AGNES MINI MARKET, 6755 AGNES AVE,0,NORTH HOLLYWOOD,CA,91605, LOS ANGELES,34.193272,-118.39538
WAL-MART STORE #2401, 1600 MOUNTAIN AVE,0,DUARTE,CA,91010, LOS ANGELES,34.1341315,-117.98432
WAL-MART STORE #2110, 14501 LAKEWOOD BLVD,0,PARAMOUNT,CA,90723, LOS ANGELES,33.902185,-118.14524
PALOMINO MARKET,E 3085 GAGE AVE,0,HUNTINGTON PARK,CA,90255, LOS ANGELES,33.98107,-118.21281
WINCO FOODS #107,E 3400 SOUTH ST,0,LAKEWOOD,CA,90712, LOS ANGELES,33.860206,-118.15172
WAL-MART STORE #2960, 4101 CRENSHAW BLVD,0,LOS ANGELES,CA,90008, LOS ANGELES,34.008911,-118.33652
SUPER KING MARKET #4, 436 AUTO CENTER DR,0,CLAREMONT,CA,91711, LOS ANGELES,34.080794,-117.72032
VALLARTA SUPERMARKET #38, 38118 47TH ST E,0,PALMDALE,CA,93552, LOS ANGELES,34.574639,-118.04362
TARGET STORE T-0183, 9725 LAUREL CANYON BLVD,0,PACOIMA,CA,91331, LOS ANGELES,34.244835,-118.41881
TARGET STORE T-0189, 5600 WHITTIER BLVD,0,LOS ANGELES,CA,90022, LOS ANGELES,34.017961,-118.15045
NUTRITIONAL FOODS #2, 15320 PARTHENIA ST,0,NORTH HILLS,CA,91343, LOS ANGELES,34.228272,-118.46615
SUPERIOR GROCERS,E 4308 SLAUSON AVE,0,MAYWOOD,CA,90270, LOS ANGELES,33.987562,-118.18962
WAL-MART STORE #5152, 6433 FALLBROOK AVE,0,WEST HILLS,CA,91307, LOS ANGELES,34.18783,-118.62622
BABY'S NUTRITION CENTER, 7612 CALIFORNIA AVE,0,HUNTINGTON PARK,CA,90255, LOS ANGELES,33.968117,-118.20367
SMART & FINAL #598, 4237 WOODRUFF AVE,0,LAKEWOOD,CA,90713, LOS ANGELES,33.835515,-118.11649
WAL-MART STORE #2297, 25450 THE OLD RD,0,STEVENSON RANCH,CA,91381, LOS ANGELES,34.383226,-118.56975
WAL-MART STORE #5874, 22015 HAWTHORNE BLVD,0,TORRANCE,CA,90503, LOS ANGELES,33.827721,-118.35308
SUPERIOR GROCERS,N 3180 GAREY AVE,0,POMONA,CA,91767, LOS ANGELES,34.106023,-117.748
FOOD 4 LESS #762,E 3210 ANAHEIM ST,0,LONG BEACH,CA,90804, LOS ANGELES,33.782599,-118.15372
ALBERTSONS #6108,W 1735 ARTESIA BLVD,0,GARDENA,CA,90247, LOS ANGELES,33.872945,-118.30891
ALBERTSONS #6131, 3901 CRENSHAW BLVD,0,LOS ANGELES,CA,90008, LOS ANGELES,34.014134,-118.33587
ALBERTSONS #6132,E 101 WILLOW ST,0,LONG BEACH,CA,90806, LOS ANGELES,33.804443,-118.19255
ALBERTSONS #6135,E 110 CARSON ST,0,CARSON,CA,90745, LOS ANGELES,33.831569,-118.27746
ALBERTSONS #6140, 7676 FIRESTONE BLVD,0,DOWNEY,CA,90241, LOS ANGELES,33.945273,-118.14398
ALBERTSONS #6148,E 15200 ROSECRANS BLVD,0,LA MIRADA,CA,90638, LOS ANGELES,33.898633,-118.00731
ALBERTSONS #6159,E 200 SEPULVEDA BLVD,0,CARSON,CA,90745, LOS ANGELES,33.806665,-118.27277
ALBERTSONS #6181, 2469 VIA CAMPO ST,0,MONTEBELLO,CA,90640, LOS ANGELES,34.031381,-118.12262
ALBERTSONS #6191, 5015 DEL AMO BLVD,0,LAKEWOOD,CA,90712, LOS ANGELES,33.847768,-118.13483
ALBERTSONS #6301,W 23850 COPPER HILL RD,0,VALENCIA,CA,91355, LOS ANGELES,34.444969,-118.57406
ALBERTSONS #6305, 19307 SATICOY ST,0,RESEDA,CA,91335, LOS ANGELES,34.209292,-118.55433
ALBERTSONS #6322, 43543 20TH ST W,0,LANCASTER,CA,93536, LOS ANGELES,34.673973,-118.1658
ALBERTSONS #6333,N 38727 TIERRA SUBIDA AVE,0,PALMDALE,CA,93550, LOS ANGELES,34.540675,-118.14135
ALBERTSONS #6335, 26521 AGOURA RD,0,CALABASAS,CA,91302, LOS ANGELES,34.144633,-118.7001
ALBERTSONS #6359, 9022 BALBOA BLVD,0,NORTHRIDGE,CA,91325, LOS ANGELES,34.235239,-118.50256
ALBERTSONS #6360,W 27631 BOUQUET CANYON RD,0,SAUGUS,CA,91350, LOS ANGELES,34.442932,-118.51162
ALBERTSONS #6387, 2035 HILLHURST AVE,0,LOS ANGELES,CA,90027, LOS ANGELES,34.108779,-118.28796
ALBERTSONS #6543,W 2400 COMMONWEALTH AVE,0,ALHAMBRA,CA,91803, LOS ANGELES,34.08692,-118.14991
ALBERTSONS #6554,S 1235 DIAMOND BAR BLVD,0,DIAMOND BAR,CA,91765, LOS ANGELES,34.000379,-117.81255
ALBERTSONS #6557,E 2630 WORKMAN AVE,0,WEST COVINA,CA,91791, LOS ANGELES,34.075356,-117.88937
ALBERTSONS #6561,E 298 LIVE OAK AVE,0,ARCADIA,CA,91006, LOS ANGELES,34.107688,-118.02348
ALBERTSONS #6594,E 220 BONITA AVE,0,SAN DIMAS,CA,91773, LOS ANGELES,34.106033,-117.80387
ALBERTSONS #6601,W 133 ROUTE 66,0,GLENDORA,CA,91740, LOS ANGELES,34.129732,-117.86505
LUCKY #6142, 4155 TWEEDY BLVD,0,SOUTH GATE,CA,90280, LOS ANGELES,33.944232,-118.19864
SUPER KING MARKET #6, 7227 VAN NUYS BLVD,0,VAN NUYS,CA,91405, LOS ANGELES,34.202128,-118.44998
SUPERIOR GROCERS #139,S 3480 LA BREA AVE,0,LOS ANGELES,CA,90016, LOS ANGELES,34.02337,-118.35558
EL SUPER #41, 14103 RAMONA BLVD,0,BALDWIN PARK,CA,91706, LOS ANGELES,34.085076,-117.96648
EL SUPER #43, 15202 HAWTHORNE BLVD,0,LAWNDALE,CA,90260, LOS ANGELES,33.892769,-118.35174
EL SUPER #44, 10721 ATLANTIC AVE,0,LYNWOOD,CA,90262, LOS ANGELES,33.932703,-118.18279
EL SUPER #48,W 120 ANAHEIM ST,0,WILMINGTON,CA,90744, LOS ANGELES,33.779931,-118.26316
VALLARTA SUPERMARKET #43,S 757 WORKMAN ST,0,SAN FERNANDO,CA,91340, LOS ANGELES,34.282469,-118.45249
SUPERIOR GROCERS, 12721 VALLEY VIEW AVE,0,LA MIRADA,CA,90638, LOS ANGELES,33.916146,-118.03016
NORTHGATE MARKET #42,E 2038 10TH ST,0,LONG BEACH,CA,90804, LOS ANGELES,33.778293,-118.16697
SMART & FINAL #420, 18555 DEVONSHIRE ST,0,NORTHRIDGE,CA,91324, LOS ANGELES,34.258152,-118.53779
MOMMY'S NUTRITIONAL CENTER #18,E 860 CARSON ST, STE 112,CARSON,CA,90745, LOS ANGELES,33.830681,-118.25972
LA MEXICANA MEAT MARKET, 5392 POPLAR BLVD,0,LOS ANGELES,CA,90032, LOS ANGELES,34.089516,-118.16378
WAL-MART #2226, 19340 HAWTHORNE BLVD,0,TORRANCE,CA,90503, LOS ANGELES,33.85531,-118.35362
WAL-MART #3133,N 1425 HACIENDA BLVD,0,LA PUENTE,CA,91744, LOS ANGELES,34.046428,-117.9485
BAJA RANCH MARKET #2, 2515 FAIR OAKS AVE,0,ALTADENA,CA,91001, LOS ANGELES,34.188862,-118.15043
SUPERIOR GROCERS #140,16100 LAKEWOOD BLVD,,BELLFLOWER,CA,90706,LOS ANGELES,33.888189,-118.14176
FAMILY NUTRITION #2,10444 CALIFORNIA AVE,,SOUTH GATE,CA,90280,LOS ANGELES,33.938281,-118.2081
EL AHORRO STORE,W 449 ANAHEIM ST,UNIT B,LONG BEACH,CA,90813,LOS ANGELES,33.782918,-118.19755
CARNICERIA DON JUAN #2,12922 VANOWEN ST,,NORTH HOLLYWOOD,CA,91605,LOS ANGELES,34.193722,-118.41465
UNO PRODUCE MARKET,S 4100 BROADWAY,,LOS ANGELES,CA,90037,LOS ANGELES,34.008969,-118.2782
LA CACHANILLA #3,N 345 AZUSA AVE,,AZUSA,CA,91702,LOS ANGELES,34.127819,-117.90795
FAMILY NUTRITION,10816 INGLEWOOD AVE,STE 102B,LENNOX,CA,90304,LOS ANGELES,33.937636,-118.36085
VONS #2155,E 550 BASELINE ROAD,,CLAREMONT,CA,91711,LOS ANGELES,34.120717,-117.70611
VONS #2264,N 655 FAIR OAKS AVE,,PASADENA,CA,91103,LOS ANGELES,34.157393,-118.15057
VONS #2270,4030 CENTINELA AVE,,LOS ANGELES,CA,90066,LOS ANGELES,33.998525,-118.42964
VONS #2030,N 25850 THE OLD ROAD,,VALENCIA,CA,91381,LOS ANGELES,34.390792,-118.57349
VONS #3519,4550 ATLANTIC AVE,,LONG BEACH,CA,90807,LOS ANGELES,33.841472,-118.1847
VONS #2665,W 4520 SUNSET BLVD,,LOS ANGELES,CA,90027,LOS ANGELES,34.098158,-118.28831
VONS #2123,777 GLENDORA AVE,,WEST COVINA,CA,91790,LOS ANGELES,34.061888,-117.93154
PAVILIONS #2225,6534 PLATT AVE,,WEST HILLS,CA,91307,LOS ANGELES,34.188751,-118.64268
VONS #1673,8201 TOPANGA CANYON BLVD,,CANOGA PARK,CA,91304,LOS ANGELES,34.21798,-118.60694
VONS #3258,804 BEVERLY BLVD,,MONTEBELLO,CA,90640,LOS ANGELES,34.017265,-118.10609
VONS #2125,1160 VIA VERDE AVE,,SAN DIMAS,CA,91773,LOS ANGELES,34.072659,-117.82913
VONS #2100,9860 NATIONAL BLVD,,CHEVIOT HILLS,CA,90034,LOS ANGELES,34.030151,-118.40143
BAJA RANCH MARKET #5,E 475 ORANGE GROVE BLVD,,PASADENA,CA,91104,LOS ANGELES,34.157761,-118.14058
BIG SAVER FOODS #06,N 2619 FIGUEROA ST,,LOS ANGELES,CA,90065,LOS ANGELES,34.084748,-118.22211
EL SUPER #18,5610 YORK BLVD,,LOS ANGELES,CA,90042,LOS ANGELES,34.119332,-118.19626
SUPER A FOODS #08,W 2924 BEVERLY BLVD,,MONTEBELLO,CA,90640,LOS ANGELES,34.022724,-118.13426
EL SUPER #47,315 SAN FERNANDO MISSION BLVD,,SAN FERNANDO,CA,91340,LOS ANGELES,34.283612,-118.44372
NORTHGATE MARKET #32,S 15107 ATLANTIC AVE,,COMPTON,CA,90221,LOS ANGELES,33.89609,-118.19348
BABY NUTRITIONALCENTER,W 1627 PICO BLVD,,LOS ANGELES,CA,90015,LOS ANGELES,34.044872,-118.2774
SUPER A FOODS #10,8116 CALIFORNIA AVE,,SOUTH GATE,CA,90280,LOS ANGELES,33.961839,-118.20429
SOTO'S KIDS NUTRITION,S 1260 SOTO ST,STE 2,LOS ANGELES,CA,90023,LOS ANGELES,34.027091,-118.21901
R-RANCH MARKET #11,E 17305 VALLEY BLVD,,LA PUENTE,CA,91744,LOS ANGELES,34.010121,-117.92668
EL SUPER #24,N 1285 HACIENDA BLVD,,LA PUENTE,CA,91744,LOS ANGELES,34.044334,-117.94933
EL PAISA MARKET,E 3901 CESAR E. CHAVEZ AVE,,LOS ANGELES,CA,90063,LOS ANGELES,34.04077,-118.18208
EL NUEVO GUADALAJARA MEAT MKT,6790 LONG BEACH BLVD,,LONG BEACH,CA,90805,LOS ANGELES,33.877554,-118.20344
EL DURANGUITO MEAT MARKET,7614 EASTERN AVE,,BELL GARDENS,CA,90201,LOS ANGELES,33.963607,-118.16499
EL NUEVO GUADALAJARA MEAT MKT,3843 WHITTIER BLVD,,LOS ANGELES,CA,90023,LOS ANGELES,34.024167,-118.19084
ABC NUTRITIONAL CARE,E 1460 HOLT AVE,STE 6,POMONA,CA,91767,LOS ANGELES,34.061408,-117.72072
EL SUPER #49,450 LONG BEACH BLVD,,LONG BEACH,CA,90802,LOS ANGELES,33.773005,-118.18842
VALLARTA SUPERMARKETS #3,9134 VAN NUYS BLVD,,PANORAMA CITY,CA,91402,LOS ANGELES,34.236261,-118.44996
LA POBLANA MEAT MARKET,E 5111 OLYMPIC BLVD,,LOS ANGELES,CA,90022,LOS ANGELES,34.016935,-118.16044
LA MEXICANA MARKET,2090 SANTA FE AVE,,LONG BEACH,CA,90810,LOS ANGELES,33.795533,-118.21537
PAVILIONS #3208,E 745 NAOMI AVE,,ARCADIA,CA,91007,LOS ANGELES,34.122348,-118.06756
SMART & FINAL #333,10833 LONG BEACH BLVD,,LYNWOOD,CA,90262,LOS ANGELES,33.934409,-118.21283
VONS #2502,E 500 MANCHESTER BLVD,,INGLEWOOD,CA,90301,LOS ANGELES,33.960257,-118.34916
EL RECREO MARKET,W 2501 TEMPLE ST,,LOS ANGELES,CA,90026,LOS ANGELES,34.072064,-118.27351
SUPERIOR GROCERS,15000 CRENSHAW BLVD,,GARDENA,CA,90249,LOS ANGELES,33.894952,-118.32558
LA ALICIA MEAT MARKET,E 3114 4TH ST,,LOS ANGELES,CA,90063,LOS ANGELES,34.035482,-118.20081
ABC NUTRITIONAL CARE,1023 PALMDALE BLVD,,PALMDALE,CA,93550,LOS ANGELES,34.579633,-118.11104
CARNICERIA 21 MARKET,N 825 VIRGIL AVE,,LOS ANGELES,CA,90029,LOS ANGELES,34.086442,-118.28717
LA BODEGA #1,E 1883 10TH ST,,LONG BEACH,CA,90813,LOS ANGELES,33.779123,-118.16896
SMART & FINAL #305,W 1005 ARROW HWY,,SAN DIMAS,CA,91773,LOS ANGELES,34.106741,-117.82737
VONS #3161,10321 SEPULVEDA BLVD,,MISSION HILLS,CA,91345,LOS ANGELES,34.25825,-118.46752
PAVILIONS #2209,5500 WOODRUFF AVE,,LAKEWOOD,CA,90713,LOS ANGELES,33.858068,-118.11577
SUPER CHIVAS FARM MARKET,S 7902 BROADWAY AVE,,LOS ANGELES,CA,90003,LOS ANGELES,33.967859,-118.27829
WAL-MART #5164,11729 IMPERIAL HWY,,NORWALK,CA,90650,LOS ANGELES,33.917896,-118.08301
LA INCOMPARABLE,4140 WHITTIER BLVD,,LOS ANGELES,CA,90023,LOS ANGELES,34.023718,-118.18101
MOTHERS NUTRITIONAL CENTER#603,S 108 MARKET ST,,INGLEWOOD,CA,90301,LOS ANGELES,33.962804,-118.35193
PRIME TIME NUTRITION #5,S 2226 GAREY AVE,,POMONA,CA,91766,LOS ANGELES,34.03095,-117.74909
MOTHERS NUTRITIONAL CENTER#434,E 2919 FLORENCE AVE,,HUNTINGTON PARK,CA,90255,LOS ANGELES,33.973343,-118.21673
ROWAN FOOD MARKET,S 535 ROWAN AVE,,LOS ANGELES,CA,90063,LOS ANGELES,34.02944,-118.18755
BABY NUTRITIONAL CENTER,S 4705 BROADWAY,,LOS ANGELES,CA,90037,LOS ANGELES,34.000838,-118.27834
MOTHERS NUTRITIONAL CENTER#443,S 6224 VERMONT AVE,,LOS ANGELES,CA,90044,LOS ANGELES,33.983039,-118.29112
MOTHERS NUTRITIONAL CENTER#216,14549 TELEGRAPH RD,,LA MIRADA,CA,90638,LOS ANGELES,33.92407,-118.0229
MARAVILLA UTIL. SER. MEAT M,E 4732 CESAR E. CHAVEZ AVE,,LOS ANGELES,CA,90022,LOS ANGELES,34.040284,-118.16356
LA MEXICANA SUPERMARKET,1318 PINE AVE,,LONG BEACH,CA,90813,LOS ANGELES,33.783034,-118.19199
MOTHERS NUTRITIONAL CENTER#426,W 2120 8TH ST,UNIT 103,LOS ANGELES,CA,90057,LOS ANGELES,34.055058,-118.27874
MOTHERS NUTRITIONAL CENTER#232,E 424 WASHINGTON BLVD,,LOS ANGELES,CA,90015,LOS ANGELES,34.029028,-118.26043
LA BARATA SUPERMARKET,8025 VINELAND AVE,,SUN VALLEY,CA,91352,LOS ANGELES,34.216465,-118.37033
MOTHERS NUTRITIONAL CENTER#436,E 1323 HUNTINGTON DR,,DUARTE,CA,91010,LOS ANGELES,34.139561,-117.97647
NUMERO UNO MARKET #101,E 701 JEFFERSON BLVD,,LOS ANGELES,CA,90011,LOS ANGELES,34.015578,-118.2645
MOTHERS NUTRITIONAL CENTER#412,7026 RUGBY AVE,,HUNTINGTON PARK,CA,90255,LOS ANGELES,33.975834,-118.2265
BABY NUTRITION,S 3991 WESTERN AVE,STE 9A,LOS ANGELES,CA,90062,LOS ANGELES,34.011687,-118.30951
MOTHERS NUTRITIONAL CENTER#423,4243 MAINE AVE,,BALDWIN PARK,CA,91706,LOS ANGELES,34.089982,-117.96044
S & M NUTRITION,7625 EASTERN AVE,F,BELL GARDENS,CA,90201,LOS ANGELES,33.963454,-118.16566
CHRISTINAS MARKET,S 2715 VERMONT AVE,,LOS ANGELES,CA,90007,LOS ANGELES,34.03034,-118.29154
MOTHERS NUTRITIONAL CENTER#612,13643 VAN NUYS BLVD,,PACOIMA,CA,91331,LOS ANGELES,34.260594,-118.43022
MOTHERS NUTRITIONAL CENTER#447,E 1350 FLORENCE AVE,,LOS ANGELES,CA,90001,LOS ANGELES,33.974473,-118.25014
RIO MEAT MARKET & RESTAURANT,N 2029 FAIR OAKS AVE,,PASADENA,CA,91103,LOS ANGELES,34.180892,-118.15075
BABY NUTRITIONAL CENTER,S 6001 VERMONT AVE,UNIT C,LOS ANGELES,CA,90044,LOS ANGELES,33.985522,-118.29186
IMPERIAL MARKET,E 3100 IMPERIAL HWY,1300,LYNWOOD,CA,90262,LOS ANGELES,33.929383,-118.21512
ARCOIRIS,S 600 INDIANA ST,,LOS ANGELES,CA,90023,LOS ANGELES,34.028143,-118.19214
LA BODEGA MEXICANA #1,6001 ATLANTIC AVE,,LONG BEACH,CA,90805,LOS ANGELES,33.863911,-118.18541
RAPIDO LONG BEACH MARKET,6820 LONG BEACH BLVD,,LONG BEACH,CA,90805,LOS ANGELES,33.878137,-118.20355
LITTLE FARMERS MARKET,S 619 ATLANTIC BLVD,,LOS ANGELES,CA,90022,LOS ANGELES,34.024345,-118.15644
LA BODEGA RANCH MARKET,6688 LONG BEACH BLVD,,LONG BEACH,CA,90805,LOS ANGELES,33.875966,-118.20317
LA GAVIOTA MEAT MARKET,E 1701 ANAHEIM ST,,LONG BEACH,CA,90813,LOS ANGELES,33.782914,-118.1706
ZEENA'S NUTRITION,E 2120 FIRST ST,,LOS ANGELES,CA,90033,LOS ANGELES,34.04442,-118.21316
HAGGEN FOOD AND PHARMACY #2165,2115 ARTESIA BLVD,,REDONDO BEACH,CA,90278,LOS ANGELES,33.873359,-118.37344
WAL-MART #2568,8333 VAN NUYS BLVD,,PANORAMA CITY,CA,91402,LOS ANGELES,34.222574,-118.44954
BABY NUTRITIONAL CENTER,6526 CRENSHAW BLVD,,LOS ANGELES,CA,90043,LOS ANGELES,33.980109,-118.33086
MOTHERS NUTRITIONAL CENTER#228,E 156 COMPTON BLVD,,COMPTON,CA,90221,LOS ANGELES,33.895895,-118.22292
NUMERO UNO MARKET #106,S 500 PACIFIC AVE,,SAN PEDRO,CA,90731,LOS ANGELES,33.739386,-118.28726
LA BODEGA PRODUCE MARKET #5,E 2900 ANAHEIM ST,,LONG BEACH,CA,90804,LOS ANGELES,33.782346,-118.15769
LIQUOR ZONE,S 424 CENTRAL AVE,,GLENDALE,CA,91204,LOS ANGELES,34.140708,-118.25787
ADLONG MEAT MARKET,W 1550 ADAMS BLVD,,LOS ANGELES,CA,90007,LOS ANGELES,34.03221,-118.29627
HAGGEN FRESH FOODS #2166,2627 LINCOLN BLVD,,SANTA MONICA,CA,90405,LOS ANGELES,34.006341,-118.47554
MOTHERS NUTRITIONAL CENTER#600,21013 SHERMAN WAY,STE 5,CANOGA PARK,CA,91303,LOS ANGELES,34.201105,-118.59102
MOTHERS NUTRITIONAL CENTER#609,S 1835 LA CIENEGA BLVD,STE J,LOS ANGELES,CA,90035,LOS ANGELES,34.043562,-118.3766
"ESTRELLA FOODS MARKET, INC.",12005 GARFIELD AVE,,SOUTH GATE,CA,90280,LOS ANGELES,33.917728,-118.169
FAMILY MARKET & 99 CENT STORE,12539 PRAIRIE AVE,,HAWTHORNE,CA,90250,LOS ANGELES,33.91844,-118.34422
NORTHGATE MARKET #19,2633 SANTA ANA ST,,SOUTH GATE,CA,90280,LOS ANGELES,33.964676,-118.22399
CHALIA'S EXPRESS NUTRITIONA,E 3578 1ST ST,,LOS ANGELES,CA,90063,LOS ANGELES,34.035779,-118.1897
ALHAMBRA MARKET,W 2289 MAIN ST,,ALHAMBRA,CA,91801,LOS ANGELES,34.093828,-118.1482
